region,country_code,country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers
Americas,USA,United States of America,2019,Teddy Grahams,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Barefoot Cellars,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Wdolf Wild Ltd,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Dunkin' Brands,0,0,0,0,0,0,1,,1,42,740
Americas,USA,United States of America,2019,Tejram Dharam Paul,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Ds Services Of America,0,0,1,0,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Termu,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Rudolf Wild & Co.,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Wawa,0,0,0,0,0,1,0,,1,42,740
Americas,USA,United States of America,2019,Mikes Hard Lemonade Co,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Mfg By: Efg,0,0,1,0,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Dr Mcgillicuddy,0,0,0,0,1,0,0,,1,42,740
Americas,USA,United States of America,2019,Lacoste,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,John Middleton Co.,0,0,1,0,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Dogfish Head,0,0,0,1,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Chick-Fil-A,0,0,0,0,1,0,0,,1,42,740
Americas,USA,United States of America,2019,Dole fruit,0,0,1,0,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Dole Food Co,0,0,0,0,0,1,0,,1,42,740
Americas,USA,United States of America,2019,The Kroger Company,0,1,0,0,0,0,0,,1,42,740
Americas,USA,United States of America,2019,Thirster,0,0,0,0,1,0,0,,1,42,740
Americas,USA,United States of America,2019,Raid and roach killer,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Razzle,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pwer Ade,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,fiesta,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Recess,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Quench Gum,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,condor ginger international pkg,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,crest/oral B,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,dart,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Red Solo Cup,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Raid ant and roach killer,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,dorito,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Up 4,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,herbalife,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Puroma,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Paul Msson,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Paris Hilton,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pants,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,ringpop,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,PMFTC,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,snicker,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,sparklets,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,tecate,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Otsuka,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Oscar Mayer,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Orchard Value Harvest 28gm,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Orbit Gum Wrapper,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Olivet International Inc,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Old Tyme,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,water gremlin,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,North Star,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Nissin,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pearson's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pelon Pelo Rico,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Peloneta,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Planterâ€™s,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Purified Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pure Aqua Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pristine,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,ice,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pre Prescription,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Powergel,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Play Doh,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,kirklands,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,redgred,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Planet All Green Home,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Reeses,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,kroger water bottle,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Pineapple Fanta,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,membership mark,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Perfetti van Melle,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,purified water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Red Stag,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Yorkshire peppermint,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Refresher,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tazo Tea,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Time Wise,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tijuana Sweet Heat,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,The Topps Company,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Walgreens,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Walmart: Main Stay,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Warheads,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,The Clorox Group,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Teddy Grahams (Mondelez Global),0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Welches,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Toava,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Target,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Wellesley Farms,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Taaka 200ml,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Swisher Sweet,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Wendy's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Sweet Gormet Arcor,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Werther's Origional,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Supreme Blend,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Time Wise 40oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tom Milk,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Remmings,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Vanity Fair,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Unknown Tents,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Unknown (U),0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,V8 Splash 12oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Uk,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,U/K,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,U,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tutsi,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Valentna,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Various,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tom milk,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tropicano,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tropical,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tri Delta,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Trader Joes Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Trader Joe's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Topo Chico,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Vitimin Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Tommee Tippee,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Super Fresh Growers,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Sunny B,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,SunWest,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,SCNS Sports Foods,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,"Unknown, Mc Donaldâ€™s",0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Shirt,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Seven Select,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,"Yum! Brands, Inc.",0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Sanel,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Sandia Lucas,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,arrowhead,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,bed head,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,black and mild,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Subway,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,budlight,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,caprisub,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Ruby Kisses,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,circle K,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Roxane water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Ross,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Rite Aid Lubricant,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Resers,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Silver Falls,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Slimygloop,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Wrigleys Doublemint,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Snealer,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Werthers Origional,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Steel Brewing Company,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Westcreek,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Starkist Tuna,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,What-a-Burger,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Standish Farms,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Whirley Drink Works,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Whit,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Speedo,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,White Claw,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,White Owl,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Sonic 20oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Solo Cup Co.,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Whole Foods Market,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Williams College,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Winco Foods,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Snider,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Svenhard's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,4 Aces Cigar,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Niagra,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Condor Grainger,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,David Seeds,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,"Dasani, Gatorade, Unknown",0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dart,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dannon Oikos,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Cvs lens wipe,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Culligan water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Crystal Lake,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Crystal Creamery,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Crusi,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Crush 20oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Creamy PB,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Cool Plus,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Condom,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chex- Mix,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Columbina,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Columbia Basin Ice,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Colgate-Palmolive,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Cliff Bar,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Clancy's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Cisco,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Circle K,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chobani,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chips Ahoy mini,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chinet,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chik Fil A,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chick-fil-a,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,De la Rosa 1oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,De la rosa,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dentict,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dinant / yummie,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Fire Ball,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Fiji,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Fiesta plastic bag,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Fiesta Grocery Bag,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Fiesta,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Ferrero Group,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,FK,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Extra Mile Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Extra Mile,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Extra Gum,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Expo,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Evan Wiliams,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Enon Springs,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Egglands,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Eagle claw,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dum Dum Wrapper,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Drizzilicious,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Driscollâ€™s,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Driscolls,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Doube Bubble,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dos R 12oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dos Equis 16oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dixie 16oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Discover Card,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Dip n Dots,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chick-Fil-a 20oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chewy Fruity,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,New Season's Market,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Andy Julie Beach Toys,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Benson & Hedges 100's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bella Vista,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Beach Body,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bawsch & Lomb,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Base Culture,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Barilla Group,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bah Habour,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Backwood,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Arrowhead water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Arrowhead,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Apple + Eve 4oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Anheuser Bush: Budweiser,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Amloid,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Charms Blow Pop,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,American Spirit,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Alexandre Dairy,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Aladdin,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Airheads Xtream,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Air Heads,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Aim toothpaste,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Aim,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Aces Tobacco,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,ALDI,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,AC Delco Battery,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,99 cent store,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,4k's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Big Blue,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Big Wild Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bimbo Multi Grain,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Black and Mild,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Chapstick,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Champs Elysees,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Casey's General Store,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Carlsens,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Cardinal Health,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Captain Morgan,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Caprisun,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Capri Sun/Kraft,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Campbell Soup Company,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Camel Crush,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Calvin Klein,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,COPO,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Busch light,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Busch Beer,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Buddig,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Brookshires Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Brookshires,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Brims,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Brachâ€™s,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Borski,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Booster Cuterprise,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bombay Sapphire,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Bomb Pop,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Body Armor 16oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Blue Diamond Growers,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Foggies Wipes,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Folger's,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Forbidden Farms,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,La Brisa Ice Cream,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Lorana Bottle,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Local,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Living Essentials,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Little Debbieâ€™s,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,4StreetRacing,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Lifestyles,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Life Water 16oz,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Leviton,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Lays chips,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Lays chip bag,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Largo,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,La Sabrosita,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,LP football,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Franz Bakery,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,LD,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,L & M,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kool aid james,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kool aid Jamers,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kool Filter Kings,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kisko,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kirkland Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kirkland Signiture,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kirkland Apple Juice,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kirk land,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kikkoman,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Kettle Chip,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Lucerne,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Maisto,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Manzela Japenese Peanuts,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Market Essential Water,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,New Porf Cig,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Nestles: Smarties,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Nature Mint,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,N/A(regular plastic cups)),0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Murgo Lias,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Multiple Brands,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Mothers Circus Animal cookies,0,0,0,0,0,0,0,,0,42,740
Americas,USA,United States of America,2019,Morinaga & Company,0,0,0,0,0,0,0,,0,42,740
